Generation,Population, Optimum, Climate, Popsize, Phenotype,sdPhenotype,Mismatch, Fitness, sdFitness, id
214, 2, 20.5, 0.448943, 1000, 21.5631, 0.60557, 0.714146, 0.745435, 0.235218, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
214, 3, 20, 0.448943, 1000, 21.1027, 0.590433, 0.743073, 0.730215, 0.234405, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
214, 4, 19.5, 0.448943, 1000, 20.5709, 0.630492, 0.737921, 0.73196, 0.239087, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
214, 5, 19, 0.448943, 1000, 20.0799, 0.605155, 0.727027, 0.738616, 0.237727, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
215, 1, 21, 1.5, 1000, 21.8912, 0.621312, 0.7192, 0.741194, 0.237695, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
215, 2, 20.5, 1.5, 1000, 21.3934, 0.620646, 0.709, 0.746347, 0.240116, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
215, 3, 20, 1.5, 1000, 20.9475, 0.619175, 0.6807, 0.759936, 0.228894, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
215, 4, 19.5, 1.5, 1000, 20.4233, 0.639731, 0.6987, 0.751993, 0.242443, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
215, 5, 19, 1.5, 1000, 19.9157, 0.622456, 0.6977, 0.752704, 0.236831, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
216, 1, 21, 2.55106, 1000, 22.0487, 0.593743, 1.50355, 0.373943, 0.256285, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
216, 2, 20.5, 2.55106, 1000, 21.5841, 0.597875, 1.46854, 0.390548, 0.25698, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
216, 3, 20, 2.55106, 1000, 21.052, 0.635799, 1.50154, 0.379433, 0.266834, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
216, 4, 19.5, 2.55106, 1000, 20.6438, 0.61965, 1.41034, 0.416834, 0.27027, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
216, 5, 19, 2.55106, 1000, 20.0991, 0.604727, 1.45694, 0.394774, 0.260798, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
217, 1, 21, 2.28779, 1000, 22.4501, 0.58875, 0.883708, 0.66083, 0.257227, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
217, 2, 20.5, 2.28779, 1000, 21.9548, 0.578525, 0.867764, 0.668424, 0.259616, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
217, 3, 20, 2.28779, 1000, 21.4878, 0.588573, 0.846477, 0.680752, 0.252707, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
217, 4, 19.5, 2.28779, 1000, 21.0522, 0.623365, 0.799537, 0.703541, 0.259246, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
217, 5, 19, 2.28779, 1000, 20.5127, 0.586918, 0.829119, 0.687361, 0.250251, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
218, 1, 21, 1.21221, 1000, 22.644, 0.552856, 0.56638, 0.816138, 0.196613, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
218, 2, 20.5, 1.21221, 1000, 22.1498, 0.602763, 0.602419, 0.798738, 0.209348, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
218, 3, 20, 1.21221, 1000, 21.6689, 0.599452, 0.613504, 0.79434, 0.208586, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
218, 4, 19.5, 1.21221, 1000, 21.2643, 0.588049, 0.653298, 0.772036, 0.226029, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
218, 5, 19, 1.21221, 1000, 20.708, 0.631486, 0.649029, 0.774445, 0.227359, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
219, 1, 21, 0.948943, 1000, 22.5322, 0.559657, 0.670046, 0.766197, 0.22096, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
219, 2, 20.5, 0.948943, 1000, 22.0346, 0.605086, 0.702706, 0.751057, 0.22606, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
219, 3, 20, 0.948943, 1000, 21.5812, 0.586695, 0.719242, 0.741039, 0.232026, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
219, 4, 19.5, 0.948943, 1000, 21.0956, 0.604654, 0.726965, 0.736231, 0.24453, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
219, 5, 19, 0.948943, 1000, 20.5711, 0.648996, 0.737006, 0.734129, 0.248645, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
220, 1, 21, 2, 1000, 22.3991, 0.573392, 0.6907, 0.755218, 0.222281, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
220, 2, 20.5, 2, 1000, 21.8953, 0.609228, 0.7161, 0.743309, 0.231725, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
220, 3, 20, 2, 1000, 21.4482, 0.626538, 0.6814, 0.759418, 0.23166, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
220, 4, 19.5, 2, 1000, 20.9293, 0.631181, 0.7011, 0.75026, 0.233099, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
220, 5, 19, 2, 1000, 20.3769, 0.611678, 0.7195, 0.740999, 0.241256, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
221, 1, 21, 3.05106, 1000, 22.5455, 0.584946, 1.50735, 0.371908, 0.248215, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
221, 2, 20.5, 3.05106, 1000, 22.0317, 0.61234, 1.52373, 0.365769, 0.255815, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
221, 3, 20, 3.05106, 1000, 21.5923, 0.621415, 1.46254, 0.393716, 0.269337, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
221, 4, 19.5, 3.05106, 1000, 21.0865, 0.623359, 1.46954, 0.39275, 0.263034, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
221, 5, 19, 3.05106, 1000, 20.5565, 0.621984, 1.49983, 0.376824, 0.258405, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
222, 1, 21, 2.78779, 1000, 22.9017, 0.581503, 0.915493, 0.644906, 0.261574, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
222, 2, 20.5, 2.78779, 1000, 22.4324, 0.6158, 0.903262, 0.652545, 0.268515, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
222, 3, 20, 2.78779, 1000, 21.9945, 0.606356, 0.836797, 0.684032, 0.263813, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
222, 4, 19.5, 2.78779, 1000, 21.5202, 0.604531, 0.829999, 0.68826, 0.254077, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
222, 5, 19, 2.78779, 1000, 20.9771, 0.615942, 0.862704, 0.671695, 0.264589, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
223, 1, 21, 1.71221, 1000, 23.1226, 0.561252, 0.567332, 0.815908, 0.188491, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
223, 2, 20.5, 1.71221, 1000, 22.6559, 0.605038, 0.616768, 0.792763, 0.204278, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
223, 3, 20, 1.71221, 1000, 22.1799, 0.61149, 0.627168, 0.786392, 0.215201, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
223, 4, 19.5, 1.71221, 1000, 21.7208, 0.601988, 0.643111, 0.780599, 0.21836, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
223, 5, 19, 1.71221, 1000, 21.1879, 0.613302, 0.630071, 0.783706, 0.217798, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
224, 1, 21, 1.44894, 1000, 23.0413, 0.562869, 0.679652, 0.761031, 0.22209, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
224, 2, 20.5, 1.44894, 1000, 22.5335, 0.628811, 0.713478, 0.745432, 0.233391, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
224, 3, 20, 1.44894, 1000, 22.0608, 0.640776, 0.730697, 0.735643, 0.243134, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
224, 4, 19.5, 1.44894, 1000, 21.6113, 0.624093, 0.756057, 0.727166, 0.243836, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
224, 5, 19, 1.44894, 1000, 21.0368, 0.625489, 0.700566, 0.749677, 0.238816, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
225, 1, 21, 2.5, 1000, 22.9072, 0.563867, 0.6724, 0.763214, 0.226005, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
225, 2, 20.5, 2.5, 1000, 22.3875, 0.586138, 0.6953, 0.752825, 0.235121, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
225, 3, 20, 2.5, 1000, 21.8924, 0.591838, 0.6948, 0.753102, 0.234082, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
225, 4, 19.5, 2.5, 1000, 21.4374, 0.594268, 0.6758, 0.762785, 0.222487, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
225, 5, 19, 2.5, 1000, 20.8917, 0.62547, 0.7165, 0.742475, 0.238667, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
226, 1, 21, 3.55106, 1000, 23.0472, 0.582333, 1.50514, 0.370861, 0.251241, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
226, 2, 20.5, 3.55106, 1000, 22.5209, 0.621755, 1.53145, 0.366423, 0.258797, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
226, 3, 20, 3.55106, 1000, 22.0263, 0.605925, 1.52645, 0.366947, 0.256721, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
226, 4, 19.5, 3.55106, 1000, 21.5931, 0.600819, 1.45905, 0.392634, 0.261881, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
226, 5, 19, 3.55106, 1000, 21.0454, 0.614375, 1.50934, 0.374409, 0.256401, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
227, 1, 21, 3.28779, 1000, 23.4134, 0.580135, 0.904568, 0.650884, 0.260271, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
227, 2, 20.5, 3.28779, 1000, 22.9663, 0.599144, 0.867513, 0.669282, 0.261997, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
227, 3, 20, 3.28779, 1000, 22.4462, 0.575653, 0.877135, 0.663188, 0.256961, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
227, 4, 19.5, 3.28779, 1000, 21.9937, 0.630768, 0.848699, 0.680475, 0.267407, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
227, 5, 19, 3.28779, 1000, 21.4634, 0.612123, 0.884106, 0.663187, 0.257854, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
228, 1, 21, 2.21221, 1000, 23.6216, 0.566564, 0.560913, 0.816452, 0.196762, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
228, 2, 20.5, 2.21221, 1000, 23.1736, 0.583424, 0.602619, 0.79718, 0.208168, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
228, 3, 20, 2.21221, 1000, 22.6572, 0.589267, 0.598477, 0.798777, 0.20709, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
228, 4, 19.5, 2.21221, 1000, 22.2052, 0.638373, 0.659077, 0.771699, 0.224669, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
228, 5, 19, 2.21221, 1000, 21.6783, 0.605513, 0.613982, 0.792387, 0.217422, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
229, 1, 21, 1.94894, 1000, 23.5142, 0.55691, 0.656127, 0.773889, 0.217191, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
229, 2, 20.5, 1.94894, 1000, 23.0415, 0.602171, 0.698695, 0.750953, 0.231537, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
229, 3, 20, 1.94894, 1000, 22.5375, 0.585992, 0.687023, 0.758116, 0.225559, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
229, 4, 19.5, 1.94894, 1000, 22.0672, 0.614965, 0.729425, 0.737651, 0.23482, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
229, 5, 19, 1.94894, 1000, 21.5398, 0.606138, 0.69831, 0.75336, 0.233713, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
230, 1, 21, 3, 1000, 23.3943, 0.573888, 0.6879, 0.75611, 0.229066, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
230, 2, 20.5, 3, 1000, 22.8804, 0.59163, 0.7062, 0.748182, 0.235725, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
230, 3, 20, 3, 1000, 22.4081, 0.605418, 0.6963, 0.751413, 0.234614, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
230, 4, 19.5, 3, 1000, 21.8831, 0.59336, 0.7065, 0.747944, 0.233327, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
230, 5, 19, 3, 1000, 21.3988, 0.583489, 0.6962, 0.752846, 0.226723, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
231, 1, 21, 4.05106, 1000, 23.5603, 0.58453, 1.49265, 0.377932, 0.247584, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
231, 2, 20.5, 4.05106, 1000, 23.0391, 0.581652, 1.51335, 0.36921, 0.245228, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
231, 3, 20, 4.05106, 1000, 22.5719, 0.606059, 1.48054, 0.385304, 0.262463, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
231, 4, 19.5, 4.05106, 1000, 22.0265, 0.605189, 1.52764, 0.365111, 0.253328, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
231, 5, 19, 4.05106, 1000, 21.5371, 0.581129, 1.51685, 0.367379, 0.246074, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
232, 1, 21, 3.78779, 1000, 23.9515, 0.569686, 0.879517, 0.66356, 0.248635, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
232, 2, 20.5, 3.78779, 1000, 23.4381, 0.566391, 0.882317, 0.662753, 0.253284, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
232, 3, 20, 3.78779, 1000, 22.9657, 0.602691, 0.868581, 0.670158, 0.259299, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
232, 4, 19.5, 3.78779, 1000, 22.4232, 0.621021, 0.91293, 0.648559, 0.26718, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
232, 5, 19, 3.78779, 1000, 21.9189, 0.589118, 0.902137, 0.653593, 0.263538, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
233, 1, 21, 2.71221, 1000, 24.1467, 0.579521, 0.589744, 0.806658, 0.20246, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
233, 2, 20.5, 2.71221, 1000, 23.6796, 0.573073, 0.60018, 0.798633, 0.20538, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
233, 3, 20, 2.71221, 1000, 23.1809, 0.558782, 0.596889, 0.801292, 0.200415, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
233, 4, 19.5, 2.71221, 1000, 22.697, 0.586443, 0.614331, 0.791564, 0.214346, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
233, 5, 19, 2.71221, 1000, 22.1468, 0.59589, 0.599439, 0.800925, 0.2059, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
234, 1, 21, 2.44894, 1000, 24.0232, 0.558636, 0.668421, 0.768473, 0.215024, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
234, 2, 20.5, 2.44894, 1000, 23.5578, 0.566745, 0.695659, 0.7547, 0.223566, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
234, 3, 20, 2.44894, 1000, 23.0667, 0.574727, 0.69875, 0.751307, 0.231034, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
234, 4, 19.5, 2.44894, 1000, 22.5757, 0.60812, 0.721146, 0.742462, 0.239879, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
234, 5, 19, 2.44894, 1000, 21.999, 0.579979, 0.662085, 0.771611, 0.216879, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
235, 1, 21, 3.5, 1000, 23.9121, 0.567914, 0.6711, 0.765474, 0.224805, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
235, 2, 20.5, 3.5, 1000, 23.4393, 0.57386, 0.6687, 0.766864, 0.216426, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
235, 3, 20, 3.5, 1000, 22.9036, 0.605271, 0.7032, 0.749317, 0.232085, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
235, 4, 19.5, 3.5, 1000, 22.3896, 0.588607, 0.699, 0.750228, 0.23404, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
235, 5, 19, 3.5, 1000, 21.8666, 0.611325, 0.7276, 0.738344, 0.240789, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
236, 1, 21, 4.55106, 1000, 24.0184, 0.5586, 1.53455, 0.356435, 0.23582, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
236, 2, 20.5, 4.55106, 1000, 23.5609, 0.564322, 1.49085, 0.375876, 0.247599, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
236, 3, 20, 4.55106, 1000, 23.0909, 0.619493, 1.46294, 0.396014, 0.266415, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
236, 4, 19.5, 4.55106, 1000, 22.5465, 0.57229, 1.50545, 0.370421, 0.246773, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
236, 5, 19, 4.55106, 1000, 22.0404, 0.618749, 1.51315, 0.374058, 0.260932, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
237, 1, 21, 4.28779, 1000, 24.396, 0.549296, 0.909558, 0.650008, 0.256997, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
237, 2, 20.5, 4.28779, 1000, 23.9261, 0.552389, 0.885302, 0.661438, 0.253432, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
237, 3, 20, 4.28779, 1000, 23.4593, 0.591543, 0.871528, 0.667543, 0.254999, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
237, 4, 19.5, 4.28779, 1000, 22.9275, 0.611267, 0.906386, 0.650692, 0.265462, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
237, 5, 19, 4.28779, 1000, 22.476, 0.575252, 0.849662, 0.679007, 0.254487, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
238, 1, 21, 3.21221, 1000, 24.5864, 0.552612, 0.541299, 0.827465, 0.182025, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
238, 2, 20.5, 3.21221, 1000, 24.145, 0.562416, 0.579293, 0.810304, 0.19553, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
238, 3, 20, 3.21221, 1000, 23.6517, 0.590649, 0.597948, 0.80036, 0.205358, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
238, 4, 19.5, 3.21221, 1000, 23.1805, 0.591202, 0.612329, 0.794135, 0.211174, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
238, 5, 19, 3.21221, 1000, 22.6945, 0.57643, 0.619758, 0.791825, 0.204103, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
239, 1, 21, 2.94894, 1000, 24.4866, 0.546918, 0.638293, 0.783725, 0.206671, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.1_mr0_WoFF1_1977
