Generation,Population, Optimum, Climate, Popsize, Phenotype,sdPhenotype,Mismatch, Fitness, sdFitness, id
292, 1, 1.1, 0.978779, 1000, 1.92148, 0.0254216, 0.157299, 0.303362, 0.112436, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
292, 2, 1.05, 0.978779, 1000, 1.8899, 0.0307561, 0.138879, 0.39675, 0.152614, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
292, 3, 1, 0.978779, 1000, 1.85286, 0.0357617, 0.125919, 0.467109, 0.187175, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
292, 4, 0.95, 0.978779, 1000, 1.81105, 0.038927, 0.117729, 0.511053, 0.205742, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
292, 5, 0.9, 0.978779, 1000, 1.77053, 0.043705, 0.108341, 0.562444, 0.223708, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
293, 1, 1.1, 0.871221, 1000, 1.93105, 0.0245764, 0.0407329, 0.900446, 0.0933856, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
293, 2, 1.05, 0.871221, 1000, 1.9021, 0.0284675, 0.0273669, 0.945898, 0.0702899, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
293, 3, 1, 0.871221, 1000, 1.86581, 0.0341484, 0.0272167, 0.945781, 0.0761636, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
293, 4, 0.95, 0.871221, 1000, 1.82735, 0.0380753, 0.0304743, 0.933098, 0.0863603, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
293, 5, 0.9, 0.871221, 1000, 1.78827, 0.0418433, 0.0366822, 0.909966, 0.103538, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
294, 1, 1.1, 0.844894, 1000, 1.93385, 0.0237116, 0.0204562, 0.96784, 0.0494478, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
294, 2, 1.05, 0.844894, 1000, 1.90416, 0.0292977, 0.0247198, 0.955771, 0.0568095, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
294, 3, 1, 0.844894, 1000, 1.86649, 0.0338752, 0.0332126, 0.926716, 0.0825387, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
294, 4, 0.95, 0.844894, 1000, 1.82592, 0.0378707, 0.0405115, 0.895293, 0.112114, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
294, 5, 0.9, 0.844894, 1000, 1.7853, 0.0408286, 0.047491, 0.862536, 0.143315, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
295, 1, 1.1, 0.95, 1000, 1.93429, 0.0236993, 0.11571, 0.51707, 0.132709, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
295, 2, 1.05, 0.95, 1000, 1.90417, 0.0286903, 0.09583, 0.630264, 0.161031, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
295, 3, 1, 0.95, 1000, 1.86498, 0.0346612, 0.08512, 0.685262, 0.183429, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
295, 4, 0.95, 0.95, 1000, 1.82214, 0.0371834, 0.07808, 0.720679, 0.190886, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
295, 5, 0.9, 0.95, 1000, 1.78269, 0.0396893, 0.06823, 0.766665, 0.188033, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
296, 1, 1.1, 1.05511, 1000, 1.94, 0.0226785, 0.215106, 0.107811, 0.0485404, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
296, 2, 1.05, 1.05511, 1000, 1.91005, 0.0277897, 0.195056, 0.164667, 0.0824407, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
296, 3, 1, 1.05511, 1000, 1.87434, 0.0343736, 0.180766, 0.21942, 0.122322, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
296, 4, 0.95, 1.05511, 1000, 1.83313, 0.0360083, 0.171976, 0.254337, 0.141064, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
296, 5, 0.9, 1.05511, 1000, 1.793, 0.0390195, 0.162106, 0.297325, 0.168794, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
297, 1, 1.1, 1.02878, 1000, 1.95088, 0.0211536, 0.177899, 0.21513, 0.0763043, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
297, 2, 1.05, 1.02878, 1000, 1.92538, 0.0259293, 0.153399, 0.321747, 0.117816, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
297, 3, 1, 1.02878, 1000, 1.89418, 0.0304968, 0.134599, 0.418248, 0.15599, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
297, 4, 0.95, 1.02878, 1000, 1.8536, 0.0364742, 0.125179, 0.471503, 0.188929, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
297, 5, 0.9, 1.02878, 1000, 1.81612, 0.0381235, 0.112683, 0.537306, 0.203029, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
298, 1, 1.1, 0.921221, 1000, 1.95791, 0.019787, 0.0633115, 0.809619, 0.102166, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
298, 2, 1.05, 0.921221, 1000, 1.93419, 0.0245387, 0.0379211, 0.911321, 0.0900082, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
298, 3, 1, 0.921221, 1000, 1.90587, 0.0288527, 0.0256066, 0.950907, 0.0686127, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
298, 4, 0.95, 0.921221, 1000, 1.86803, 0.0335103, 0.0271488, 0.947651, 0.0665727, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
298, 5, 0.9, 0.921221, 1000, 1.83105, 0.038111, 0.0314394, 0.930392, 0.0874028, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
299, 1, 1.1, 0.894894, 1000, 1.96103, 0.0187454, 0.0340073, 0.930271, 0.064513, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
299, 2, 1.05, 0.894894, 1000, 1.93779, 0.0243846, 0.0200582, 0.969378, 0.0439216, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
299, 3, 1, 0.894894, 1000, 1.90746, 0.0292302, 0.0258376, 0.952584, 0.0576914, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
299, 4, 0.95, 0.894894, 1000, 1.86879, 0.0326665, 0.0338087, 0.925393, 0.0812932, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
299, 5, 0.9, 0.894894, 1000, 1.83129, 0.0386073, 0.044218, 0.87922, 0.124463, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
300, 1, 1.1, 1, 1000, 1.9622, 0.0186684, 0.1378, 0.392991, 0.0959826, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
300, 2, 1.05, 1, 1000, 1.93944, 0.0239596, 0.11056, 0.546414, 0.135742, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
300, 3, 1, 1, 1000, 1.90529, 0.030706, 0.09471, 0.635791, 0.16966, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
300, 4, 0.95, 1, 1000, 1.86774, 0.0325415, 0.08232, 0.701352, 0.173099, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
300, 5, 0.9, 1, 1000, 1.82799, 0.0368784, 0.07245, 0.747762, 0.181706, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
301, 1, 1.1, 1.10511, 1000, 1.96637, 0.0172052, 0.238736, 0.0617424, 0.0233733, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
301, 2, 1.05, 1.10511, 1000, 1.94674, 0.0217956, 0.208366, 0.122802, 0.0515394, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
301, 3, 1, 1.10511, 1000, 1.91358, 0.0281278, 0.191526, 0.175826, 0.0866869, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
301, 4, 0.95, 1.10511, 1000, 1.87436, 0.0321687, 0.180746, 0.216662, 0.112815, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
301, 5, 0.9, 1.10511, 1000, 1.83872, 0.0349053, 0.166386, 0.274886, 0.144689, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
302, 1, 1.1, 1.07878, 1000, 1.97221, 0.0169795, 0.206569, 0.123786, 0.0395874, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
302, 2, 1.05, 1.07878, 1000, 1.95599, 0.0205242, 0.172789, 0.23387, 0.0770209, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
302, 3, 1, 1.07878, 1000, 1.92704, 0.0258361, 0.151739, 0.329434, 0.117989, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
302, 4, 0.95, 1.07878, 1000, 1.89163, 0.0321259, 0.137149, 0.407057, 0.158721, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
302, 5, 0.9, 1.07878, 1000, 1.8572, 0.0350997, 0.121579, 0.489951, 0.186183, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
303, 1, 1.1, 0.971221, 1000, 1.97794, 0.0152837, 0.0932815, 0.646661, 0.0906654, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
303, 2, 1.05, 0.971221, 1000, 1.9626, 0.019246, 0.0586215, 0.832753, 0.0960456, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
303, 3, 1, 0.971221, 1000, 1.93629, 0.0247092, 0.0357909, 0.917546, 0.0889457, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
303, 4, 0.95, 0.971221, 1000, 1.90366, 0.0294665, 0.0266547, 0.946397, 0.0746682, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
303, 5, 0.9, 0.971221, 1000, 1.87225, 0.0325653, 0.0258535, 0.951061, 0.0665852, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
304, 1, 1.1, 0.944894, 1000, 1.97924, 0.0146982, 0.0656544, 0.801725, 0.0791238, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
304, 2, 1.05, 0.944894, 1000, 1.96576, 0.0179261, 0.0294612, 0.944956, 0.0557096, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
304, 3, 1, 0.944894, 1000, 1.93875, 0.024915, 0.0200054, 0.96894, 0.047387, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
304, 4, 0.95, 0.944894, 1000, 1.90632, 0.0299224, 0.0262453, 0.952027, 0.0585329, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
304, 5, 0.9, 0.944894, 1000, 1.87246, 0.0332303, 0.0355736, 0.916442, 0.0928821, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
305, 1, 1.1, 1.05, 1000, 1.98045, 0.0139747, 0.16955, 0.241849, 0.0538292, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
305, 2, 1.05, 1.05, 1000, 1.96698, 0.0175951, 0.13302, 0.417759, 0.0935357, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
305, 3, 1, 1.05, 1000, 1.94012, 0.0250402, 0.10988, 0.550678, 0.141599, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
305, 4, 0.95, 1.05, 1000, 1.90561, 0.0304328, 0.09439, 0.638241, 0.170242, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
305, 5, 0.9, 1.05, 1000, 1.87297, 0.0319891, 0.07707, 0.729421, 0.168098, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
306, 1, 1.1, 1.15511, 1000, 1.98459, 0.01214, 0.270516, 0.0269083, 0.00805576, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
306, 2, 1.05, 1.15511, 1000, 1.97026, 0.0169062, 0.234846, 0.0673721, 0.0243869, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
306, 3, 1, 1.15511, 1000, 1.94711, 0.0227347, 0.207996, 0.124419, 0.0534815, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
306, 4, 0.95, 1.15511, 1000, 1.91327, 0.0288624, 0.191836, 0.175481, 0.0869074, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
306, 5, 0.9, 1.15511, 1000, 1.8827, 0.0309074, 0.172406, 0.246078, 0.117964, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
307, 1, 1.1, 1.12878, 1000, 1.98825, 0.0110163, 0.240529, 0.0569623, 0.0136547, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
307, 2, 1.05, 1.12878, 1000, 1.97611, 0.0155374, 0.202669, 0.132885, 0.0380146, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
307, 3, 1, 1.12878, 1000, 1.95695, 0.0201048, 0.171829, 0.23725, 0.0762162, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
307, 4, 0.95, 1.12878, 1000, 1.92855, 0.0257111, 0.150229, 0.336296, 0.121011, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
307, 5, 0.9, 1.12878, 1000, 1.89797, 0.0294762, 0.130809, 0.437079, 0.154796, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
308, 1, 1.1, 1.02122, 1000, 1.99073, 0.00983177, 0.130492, 0.428365, 0.0526995, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
308, 2, 1.05, 1.02122, 1000, 1.98115, 0.0139776, 0.0900715, 0.665707, 0.0829322, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
308, 3, 1, 1.02122, 1000, 1.96406, 0.0189651, 0.0571615, 0.83992, 0.0935577, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
308, 4, 0.95, 1.02122, 1000, 1.93666, 0.0239587, 0.0355989, 0.920134, 0.0860733, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
308, 5, 0.9, 1.02122, 1000, 1.90868, 0.0281113, 0.0244506, 0.955836, 0.0593879, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
309, 1, 1.1, 0.994894, 1000, 1.99153, 0.00942592, 0.103364, 0.586497, 0.0560462, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
309, 2, 1.05, 0.994894, 1000, 1.98207, 0.0136235, 0.0628244, 0.816779, 0.0719203, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
309, 3, 1, 0.994894, 1000, 1.96597, 0.0184173, 0.0292409, 0.944933, 0.0591466, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
309, 4, 0.95, 0.994894, 1000, 1.94001, 0.0244601, 0.0196361, 0.970515, 0.0437365, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
309, 5, 0.9, 0.994894, 1000, 1.91059, 0.0280024, 0.0263765, 0.951753, 0.0579243, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
310, 1, 1.1, 1.1, 1000, 1.99249, 0.00884184, 0.20751, 0.117579, 0.0196269, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
310, 2, 1.05, 1.1, 1000, 1.98252, 0.0136395, 0.16748, 0.250071, 0.0529329, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
310, 3, 1, 1.1, 1000, 1.96821, 0.0173435, 0.13179, 0.424305, 0.0927014, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
310, 4, 0.95, 1.1, 1000, 1.94094, 0.0246399, 0.10906, 0.555103, 0.140448, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
310, 5, 0.9, 1.1, 1000, 1.90871, 0.0282034, 0.09129, 0.655077, 0.15758, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
311, 1, 1.1, 1.20511, 1000, 1.99347, 0.00824179, 0.311636, 0.00799553, 0.00178111, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
311, 2, 1.05, 1.20511, 1000, 1.98519, 0.0121537, 0.269916, 0.0273326, 0.00803647, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
311, 3, 1, 1.20511, 1000, 1.97183, 0.0167879, 0.233276, 0.0698011, 0.0251403, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
311, 4, 0.95, 1.20511, 1000, 1.94755, 0.0225745, 0.207556, 0.125459, 0.0541146, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
311, 5, 0.9, 1.20511, 1000, 1.91593, 0.02823, 0.189176, 0.183406, 0.08962, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
312, 1, 1.1, 1.17878, 1000, 1.9949, 0.00722788, 0.283879, 0.0180919, 0.00327093, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
312, 2, 1.05, 1.17878, 1000, 1.98831, 0.010787, 0.240469, 0.0569905, 0.0135229, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
312, 3, 1, 1.17878, 1000, 1.97823, 0.015053, 0.200549, 0.138287, 0.038252, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
312, 4, 0.95, 1.17878, 1000, 1.95713, 0.0201661, 0.171649, 0.237997, 0.0759186, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
312, 5, 0.9, 1.17878, 1000, 1.92991, 0.0256154, 0.148869, 0.342727, 0.120249, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
313, 1, 1.1, 1.07122, 1000, 1.99634, 0.00598667, 0.174882, 0.217507, 0.0213932, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
313, 2, 1.05, 1.07122, 1000, 1.99078, 0.00986351, 0.130442, 0.428643, 0.0531009, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
313, 3, 1, 1.07122, 1000, 1.98199, 0.0134358, 0.0892315, 0.670719, 0.0796637, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
313, 4, 0.95, 1.07122, 1000, 1.96347, 0.0185149, 0.0577515, 0.83745, 0.0911235, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
313, 5, 0.9, 1.07122, 1000, 1.93902, 0.0223548, 0.0332365, 0.929148, 0.0725287, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
314, 1, 1.1, 1.04489, 1000, 1.99691, 0.00556623, 0.147984, 0.335183, 0.0263188, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
314, 2, 1.05, 1.04489, 1000, 1.99243, 0.00855969, 0.102464, 0.591809, 0.0513597, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
314, 3, 1, 1.04489, 1000, 1.98377, 0.0126905, 0.0611244, 0.825795, 0.0661411, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
314, 4, 0.95, 1.04489, 1000, 1.96462, 0.018215, 0.0305399, 0.941552, 0.0592904, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
314, 5, 0.9, 1.04489, 1000, 1.94059, 0.0233001, 0.0187586, 0.973231, 0.0395695, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
315, 1, 1.1, 1.15, 1000, 1.99735, 0.00508954, 0.25265, 0.0413784, 0.00480994, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
315, 2, 1.05, 1.15, 1000, 1.99295, 0.00855983, 0.20705, 0.118607, 0.019167, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
315, 3, 1, 1.15, 1000, 1.98429, 0.012556, 0.16571, 0.256807, 0.0502068, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
315, 4, 0.95, 1.15, 1000, 1.96593, 0.0186731, 0.13407, 0.412829, 0.0974959, K1000_burnin100_EN0_aIoC50_IM1_I0.5_S100_U100_AGV0_MS0.01_me0.01_mr0_WoFF0.1_1977
